loan_id,cust_id,branch_id,product_id,loan_amount,interest_rate,tenure_years,loan_status,date_id
16478,1435,23,1,1882000,8.19,11,Closed,229
16479,1437,23,2,52000,13.22,1,Active,854
16480,1015,9,1,1190000,10.34,6,Default,332
16481,1178,8,2,336000,12.1,3,Closed,776
16482,1455,12,2,326000,12.24,3,Active,442
16483,1378,17,1,1012000,7.96,12,Active,1001
16484,1075,23,3,1072000,8.72,2,Active,411
16485,1104,15,1,883000,8.12,9,Active,213
16486,1294,19,1,1566000,7.4,10,Closed,109
16487,1168,20,3,729000,9.63,4,Active,545
16488,1450,6,2,118000,12.65,3,Active,686
16489,1115,5,1,1035000,7.83,11,Closed,421
16490,1496,8,1,2988000,7.28,12,Active,889
16491,1039,18,3,706000,9.9,6,Active,639
16492,1458,21,1,3382000,8.13,12,Active,734
16493,1364,21,6,286000,12.08,4,Active,412
16494,1273,15,5,1995000,10.94,6,Active,484
16495,1135,3,1,1902000,8.53,12,Active,771
16496,1374,14,5,695000,10.48,8,Active,820
16497,1232,15,2,85000,11.44,4,Closed,44
16498,1039,13,2,323000,11.44,1,Active,58
16499,1452,21,1,1694000,9.54,10,Active,607
16500,1291,20,1,1514000,9.5,11,Closed,390
16501,1307,21,5,1925000,10.26,5,Active,787
16502,1047,9,3,1190000,9.27,2,Active,1029
16503,1036,23,2,671000,13.15,2,Active,435
16504,1320,17,1,4915000,7.51,10,Active,123
16505,1095,19,6,96000,10.74,1,Active,1014
16506,1473,25,2,200000,11.76,4,Active,626
16507,1361,4,2,205000,12.62,2,Active,952
16508,1013,20,1,4002000,9.42,10,Active,759
16509,1146,10,5,2780000,11.3,5,Active,876
16510,1405,22,2,999000,12.94,4,Closed,18
16511,1368,3,1,1354000,6.5,11,Active,685
16512,1065,19,2,428000,13.02,4,Active,511
16513,1228,9,4,567000,9.97,5,Active,722
16514,1242,5,2,121000,14.12,1,Default,244
16515,1008,14,3,1085000,9.7,3,Active,9
16516,1500,7,1,1358000,8.26,10,Closed,898
16517,1304,21,3,1437000,10.67,3,Active,122
16518,1341,6,3,567000,8.85,6,Active,480
16519,1043,24,3,420000,9.11,3,Closed,852
16520,1244,8,3,356000,8.21,2,Active,840
16521,1181,2,1,1766000,8.03,9,Active,836
16522,1085,25,5,815000,10.46,6,Active,857
16523,1155,14,3,386000,9.11,3,Active,543
16524,1275,22,2,163000,11.59,4,Active,275
16525,1023,7,1,832000,7.21,12,Active,71
16526,1115,3,4,519000,10.08,6,Active,862
16527,1306,20,2,924000,11.4,1,Active,1043
16528,1435,22,1,610000,8.7,11,Active,1077
16529,1299,23,6,135000,12.23,2,Closed,1022
16530,1099,6,1,768000,8.67,8,Active,992
16531,1104,21,2,168000,12.7,3,Closed,587
16532,1372,14,3,814000,7.58,3,Active,558
16533,1051,12,6,439000,10.87,3,Active,642
16534,1362,18,1,1290000,8.09,11,Active,679
16535,1112,12,3,2046000,9.61,4,Active,91
16536,1453,7,2,182000,11.62,3,Active,915
16537,1244,5,1,935000,8.3,11,Closed,359
16538,1169,12,6,199000,11.67,1,Active,705
16539,1072,9,4,781000,9.43,7,Active,419
16540,1139,11,4,763000,9.76,6,Closed,523
16541,1336,4,5,329000,11.68,7,Closed,187
16542,1231,14,4,598000,10.52,5,Active,811
16543,1239,12,2,374000,13.29,1,Active,857
16544,1472,18,2,213000,11.96,1,Active,727
16545,1253,7,3,1183000,8.78,4,Active,5
16546,1469,23,3,553000,8.23,6,Active,800
16547,1436,1,2,326000,11.78,2,Active,303
16548,1407,13,3,847000,8.19,5,Closed,90
16549,1049,16,3,468000,9.22,4,Active,562
16550,1422,5,6,205000,11.59,1,Active,355
16551,1303,19,4,687000,10.95,3,Closed,202
16552,1072,25,1,3105000,8.9,11,Active,954
16553,1263,9,2,297000,11.47,3,Active,695
16554,1322,23,3,481000,8.48,3,Active,826
16555,1222,9,1,720000,8.28,10,Active,1013
16556,1077,12,6,163000,10.71,2,Active,430
16557,1062,18,1,769000,8.57,11,Closed,722
16558,1471,24,3,377000,9.43,3,Active,702
16559,1157,10,6,503000,10.33,2,Closed,114
16560,1294,17,4,385000,9.81,5,Active,532
16561,1125,19,3,388000,8.84,5,Closed,505
16562,1229,24,6,241000,9.32,3,Active,864
16563,1340,11,4,653000,9.78,6,Active,1054
16564,1161,16,6,407000,10.54,1,Active,387
16565,1029,8,3,770000,8.8,3,Active,968
16566,1114,24,3,1169000,7.76,3,Active,54
16567,1079,15,4,228000,9.84,7,Active,687
16568,1023,11,1,599000,8.04,12,Active,979
16569,1106,7,4,505000,11.0,5,Closed,762
16570,1131,2,6,130000,11.17,3,Active,10
16571,1357,19,3,959000,6.64,3,Active,135
16572,1477,9,1,1086000,8.19,9,Closed,573
16573,1173,18,1,1229000,7.65,12,Active,526
16574,1264,13,1,1442000,7.41,13,Active,258
16575,1342,23,2,229000,10.78,2,Active,444
16576,1373,1,2,516000,12.81,4,Closed,301
16577,1285,19,6,105000,11.51,2,Active,1050
16578,1002,13,6,118000,9.63,2,Active,1015
16579,1233,14,2,116000,13.34,3,Active,964
16580,1369,17,4,726000,11.58,5,Closed,1063
16581,1251,22,3,1156000,9.1,4,Active,1000
16582,1434,20,1,1474000,7.82,11,Closed,628
16583,1493,1,6,254000,10.7,3,Active,201
16584,1321,5,1,1099000,9.03,12,Active,381
16585,1108,20,5,989000,11.99,6,Active,667
16586,1276,14,3,854000,8.87,4,Active,868
16587,1180,18,3,591000,8.21,2,Active,303
16588,1213,13,5,2621000,11.18,8,Active,142
16589,1293,23,2,268000,12.43,3,Active,528
16590,1072,12,5,1240000,11.09,7,Closed,1053
16591,1283,15,2,176000,11.86,3,Active,260
16592,1175,24,6,445000,10.89,3,Closed,961
16593,1123,4,3,474000,7.5,3,Closed,114
16594,1227,9,2,670000,12.77,1,Active,8
16595,1390,3,4,349000,10.5,8,Closed,255
16596,1444,22,2,225000,12.01,2,Closed,84
16597,1301,11,4,537000,9.74,3,Active,1020
16598,1428,15,5,368000,9.45,7,Active,1040
16599,1083,16,3,778000,9.64,4,Active,96
16600,1253,7,5,2055000,11.35,4,Active,122
16601,1146,7,2,792000,13.73,2,Active,226
16602,1120,22,1,886000,6.5,10,Active,29
16603,1065,9,3,282000,9.65,1,Active,588
16604,1281,17,4,581000,8.35,6,Active,34
16605,1283,13,1,1849000,8.44,11,Active,1075
16606,1391,9,4,320000,9.58,6,Active,133
16607,1428,9,3,457000,9.28,3,Active,528
16608,1106,20,1,957000,8.82,12,Closed,184
16609,1413,12,2,194000,12.56,2,Active,896
16610,1479,21,1,2217000,7.81,11,Active,985
16611,1300,19,1,715000,8.62,8,Active,604
16612,1107,23,4,879000,10.7,4,Default,803
16613,1036,15,1,1032000,8.35,12,Active,1086
16614,1147,18,2,267000,12.74,3,Active,33
16615,1262,8,3,421000,8.21,4,Closed,493
16616,1409,25,6,272000,10.8,2,Closed,143
16617,1159,6,4,587000,9.64,5,Closed,123
16618,1265,25,1,4164000,9.08,11,Active,592
16619,1468,6,6,292000,11.15,1,Active,754
16620,1202,3,2,480000,12.11,2,Closed,365
16621,1421,3,2,141000,12.62,1,Default,264
16622,1155,2,1,4458000,8.39,12,Closed,88
16623,1013,5,6,198000,11.04,1,Default,460
16624,1297,20,3,1050000,9.51,4,Closed,1076
16625,1384,12,6,89000,10.45,3,Active,332
16626,1322,6,1,760000,7.5,11,Active,888
16627,1498,16,2,618000,13.61,2,Active,1060
16628,1085,5,1,2743000,9.29,8,Closed,99
16629,1481,6,2,254000,12.57,3,Active,1093
16630,1280,4,5,1509000,11.04,8,Active,141
16631,1245,14,1,3361000,8.6,11,Closed,494
16632,1300,3,1,2552000,7.98,12,Active,1015
16633,1362,17,3,323000,9.83,4,Active,8
16634,1354,5,1,1451000,6.98,10,Active,845
16635,1316,22,2,320000,11.22,3,Active,854
16636,1009,21,1,571000,7.96,11,Active,856
16637,1386,21,5,1724000,11.25,6,Closed,414
16638,1247,6,1,1565000,8.6,10,Active,909
16639,1312,20,5,1880000,10.7,7,Active,1032
16640,1414,4,3,912000,9.2,6,Active,965
16641,1278,13,1,1843000,7.91,10,Closed,363
16642,1238,8,1,1690000,7.19,11,Closed,376
16643,1203,11,6,548000,9.37,3,Active,278
16644,1247,24,2,347000,11.54,4,Active,504
16645,1235,19,2,239000,11.33,3,Closed,79
16646,1081,23,1,1904000,7.09,11,Active,700
16647,1356,5,1,999000,7.42,11,Active,660
16648,1013,5,3,714000,9.04,4,Active,95
16649,1327,3,2,154000,13.29,5,Closed,453
16650,1016,2,4,216000,10.33,4,Closed,634
16651,1481,3,5,633000,10.31,8,Active,677
16652,1045,15,2,265000,11.63,4,Active,222
16653,1321,7,1,1178000,9.57,12,Closed,771
16654,1139,3,4,523000,9.63,6,Active,587
16655,1326,15,2,75000,11.68,2,Active,734
16656,1148,11,6,259000,10.18,2,Active,605
16657,1355,16,4,1034000,9.57,7,Closed,430
16658,1236,13,1,453000,7.51,12,Closed,121
16659,1191,2,2,114000,12.18,1,Active,1058
16660,1101,20,1,2341000,9.1,10,Active,130
16661,1105,12,2,230000,11.16,3,Active,612
16662,1474,21,3,718000,9.54,3,Active,884
16663,1250,7,3,486000,9.99,5,Active,1060
16664,1396,1,2,633000,12.49,2,Active,168
16665,1446,14,5,1791000,11.43,10,Active,206
16666,1094,24,1,958000,8.55,10,Closed,794
16667,1220,10,1,1324000,7.63,10,Active,75
16668,1475,3,2,621000,13.85,3,Active,633
16669,1298,11,3,311000,9.64,2,Closed,75
16670,1339,22,3,751000,10.61,5,Closed,137
16671,1453,20,2,450000,11.1,4,Active,918
16672,1442,21,3,894000,11.04,5,Closed,261
16673,1133,15,1,1702000,9.15,10,Active,610
16674,1361,6,1,1133000,8.85,9,Active,798
16675,1155,18,3,750000,8.56,4,Active,586
16676,1028,13,1,877000,9.06,9,Closed,216
16677,1282,15,1,1705000,9.05,13,Closed,785
16678,1475,3,1,615000,7.18,11,Closed,364
16679,1116,15,2,99000,12.93,2,Closed,67
16680,1305,24,5,592000,10.52,6,Default,231
16681,1234,24,5,418000,11.43,7,Closed,383
16682,1405,1,5,525000,10.23,6,Closed,235
16683,1001,10,1,2201000,9.45,12,Active,154
16684,1348,24,6,240000,10.69,2,Active,1036
16685,1240,18,2,299000,12.71,1,Active,1061
16686,1058,8,5,1412000,11.37,3,Closed,12
16687,1335,12,5,690000,11.22,6,Active,174
16688,1183,5,2,149000,11.85,1,Active,155
16689,1337,1,1,2087000,8.97,7,Active,846
16690,1026,8,3,562000,8.83,5,Active,519
16691,1468,5,1,1140000,8.64,12,Active,1002
16692,1409,17,1,1172000,8.23,12,Active,236
16693,1077,15,1,915000,6.81,12,Active,1062
16694,1417,4,2,240000,12.54,3,Active,298
16695,1217,13,1,1239000,8.05,12,Active,123
16696,1328,17,5,2348000,11.23,6,Default,298
16697,1325,13,1,1357000,8.47,12,Active,758
16698,1262,25,2,443000,12.11,2,Active,875
16699,1023,2,1,1279000,10.1,14,Active,1065
16700,1244,24,5,1857000,10.77,6,Closed,338
16701,1158,4,3,360000,9.31,3,Active,990
16702,1206,25,1,3095000,9.56,15,Active,121
16703,1310,2,3,453000,8.14,3,Active,781
16704,1087,12,1,626000,9.13,12,Active,854
16705,1267,19,4,499000,9.44,6,Active,941
16706,1415,18,2,371000,11.98,4,Active,544
16707,1134,10,1,953000,8.8,11,Active,424
16708,1267,5,2,540000,13.36,4,Active,994
16709,1333,11,1,2162000,7.38,9,Active,881
16710,1268,1,3,735000,9.09,4,Active,326
16711,1450,3,3,420000,8.69,4,Active,956
16712,1053,17,4,361000,10.48,4,Active,291
16713,1099,15,5,1395000,11.73,7,Closed,331
16714,1247,14,3,389000,9.75,3,Active,912
16715,1036,24,2,107000,11.55,2,Active,316
16716,1401,15,5,2207000,10.17,6,Active,1066
16717,1028,16,5,419000,10.87,5,Active,672
16718,1220,4,4,381000,8.73,5,Active,279
16719,1406,19,6,291000,10.79,2,Active,160
16720,1102,24,6,70000,11.46,2,Active,870
16721,1263,25,1,4191000,7.56,13,Active,156
16722,1271,8,1,974000,8.89,10,Active,929
16723,1224,6,2,135000,11.91,1,Closed,744
16724,1139,16,6,137000,11.69,3,Default,682
16725,1280,3,1,2488000,8.91,9,Active,285
16726,1451,8,3,313000,9.19,4,Active,755
16727,1286,5,5,1676000,11.57,4,Closed,358
16728,1454,5,6,253000,11.38,2,Active,626
16729,1250,12,3,763000,8.36,2,Active,878
16730,1322,25,2,617000,12.87,3,Active,268
16731,1317,1,1,844000,7.68,13,Active,948
16732,1078,7,6,166000,10.84,3,Active,917
16733,1297,24,6,173000,10.49,2,Active,963
16734,1338,11,4,462000,10.02,2,Active,357
16735,1307,10,6,364000,11.44,3,Active,945
16736,1428,3,1,1235000,7.29,11,Active,1022
16737,1351,8,3,756000,7.59,5,Closed,318
16738,1013,1,1,1508000,8.16,11,Active,852
16739,1346,8,4,273000,10.48,6,Active,1020
16740,1492,23,1,1062000,7.48,11,Active,302
16741,1396,20,1,1216000,7.76,10,Closed,584
16742,1082,11,5,1307000,11.88,7,Active,619
16743,1009,7,4,1008000,11.04,6,Closed,988
16744,1497,16,6,192000,10.92,3,Active,1074
16745,1213,7,3,1009000,9.56,2,Active,361
16746,1048,13,1,759000,9.25,9,Closed,514
16747,1049,10,2,623000,12.19,2,Default,960
16748,1309,17,6,666000,11.27,2,Active,1090
16749,1440,3,3,229000,8.65,3,Active,870
16750,1040,7,5,393000,12.21,5,Closed,215
16751,1363,11,1,2101000,9.28,10,Active,138
16752,1280,13,2,248000,12.64,3,Active,877
16753,1226,5,6,176000,10.14,1,Active,860
16754,1456,25,1,957000,9.02,10,Closed,384
16755,1108,23,2,247000,12.49,1,Active,479
16756,1245,19,2,505000,11.73,2,Closed,2
16757,1255,15,3,1017000,9.69,6,Active,820
16758,1033,1,1,1076000,7.07,10,Active,142
16759,1023,5,3,990000,9.92,3,Closed,28
16760,1333,13,6,280000,9.63,2,Closed,257
16761,1054,10,1,1015000,8.7,10,Active,955
16762,1309,5,2,344000,11.38,3,Active,1010
16763,1049,23,1,1042000,8.19,10,Active,997
16764,1462,1,2,360000,12.84,4,Default,785
16765,1078,10,2,144000,13.15,4,Closed,438
16766,1336,18,3,1034000,8.73,4,Active,479
16767,1433,22,1,1612000,7.81,12,Active,1020
16768,1358,8,1,1548000,9.27,12,Active,420
16769,1122,20,3,633000,10.68,4,Active,782
16770,1444,3,5,564000,9.97,8,Active,475
16771,1359,19,1,5284000,6.54,12,Active,868
16772,1090,19,3,663000,10.04,3,Active,246
16773,1346,2,2,498000,12.04,3,Closed,534
16774,1193,17,1,1327000,7.47,12,Active,736
16775,1416,16,3,662000,9.29,2,Active,347
16776,1377,21,3,398000,10.36,3,Active,230
16777,1463,10,3,406000,9.74,2,Active,709
16778,1244,21,1,1427000,9.09,10,Active,1022
16779,1149,16,5,812000,11.12,8,Active,803
16780,1146,5,1,2927000,8.86,13,Active,157
16781,1478,20,1,1679000,9.77,9,Active,202
16782,1316,3,3,664000,8.57,4,Active,89
16783,1378,3,1,1428000,9.07,8,Active,170
16784,1141,2,1,1403000,8.12,9,Active,508
16785,1408,21,2,222000,12.45,4,Active,489
16786,1286,4,4,794000,9.14,7,Closed,300
16787,1386,22,2,108000,12.82,3,Active,1014
16788,1339,18,3,536000,9.34,3,Closed,77
16789,1111,2,5,797000,10.86,6,Closed,188
16790,1108,24,6,235000,11.84,1,Active,763
16791,1367,6,1,1653000,8.21,13,Closed,900
16792,1281,3,3,828000,7.31,4,Active,643
16793,1050,21,1,2442000,8.91,12,Active,478
16794,1014,3,5,876000,10.13,7,Active,1047
16795,1134,2,5,602000,12.07,5,Active,1061
16796,1076,3,1,2939000,9.91,11,Active,18
16797,1084,17,3,511000,9.66,4,Active,860
16798,1343,14,5,2354000,11.0,6,Active,934
16799,1158,7,2,156000,12.95,4,Active,72
16800,1286,22,4,857000,9.44,8,Active,456
16801,1422,21,4,236000,10.11,5,Active,1023
16802,1314,6,5,403000,10.4,6,Active,119
16803,1094,8,2,175000,13.56,3,Active,477
16804,1297,19,6,131000,10.01,1,Active,581
16805,1094,19,3,310000,7.67,5,Active,907
16806,1057,12,1,2512000,8.38,13,Active,958
16807,1164,5,3,316000,9.34,5,Active,913
16808,1320,5,1,1894000,10.24,10,Active,276
16809,1497,14,2,607000,11.61,2,Active,92
16810,1098,17,4,533000,10.05,4,Closed,368
16811,1016,16,6,102000,10.75,3,Closed,530
16812,1344,4,5,411000,9.86,8,Active,493
16813,1078,25,1,1667000,7.75,9,Active,925
16814,1346,8,2,165000,10.74,3,Active,102
16815,1072,3,6,184000,11.9,2,Active,271
16816,1270,21,6,518000,9.8,4,Active,307
16817,1287,5,6,145000,9.19,2,Closed,387
16818,1066,23,2,315000,11.86,5,Closed,277
16819,1368,24,4,857000,10.56,8,Active,957
16820,1068,25,5,488000,11.39,6,Active,259
16821,1193,7,1,4156000,8.53,11,Closed,946
16822,1055,18,1,1183000,9.36,12,Active,520
16823,1468,24,5,595000,11.78,6,Active,771
16824,1379,8,2,70000,10.54,4,Active,459
16825,1462,11,1,2127000,8.14,11,Active,880
16826,1168,14,1,2698000,8.83,9,Closed,929
16827,1409,18,2,439000,12.64,4,Active,531
16828,1025,13,1,2528000,8.92,12,Active,946
16829,1131,6,1,1025000,10.51,10,Active,1046
16830,1325,13,1,6129000,7.77,11,Default,235
16831,1102,1,5,566000,8.96,6,Active,850
16832,1374,11,1,3458000,6.5,12,Active,390
16833,1282,7,2,155000,12.84,3,Closed,464
16834,1296,10,2,316000,12.38,3,Closed,541
16835,1294,2,4,311000,8.53,4,Active,29
16836,1422,16,1,2548000,7.97,11,Closed,133
16837,1452,5,1,907000,8.14,11,Active,534
16838,1263,16,1,2448000,7.88,11,Active,648
16839,1478,23,5,2682000,9.57,8,Closed,82
16840,1414,16,3,426000,9.69,5,Active,876
16841,1120,15,1,472000,8.69,12,Active,1008
16842,1403,9,5,587000,11.1,8,Active,974
16843,1231,1,1,1336000,8.44,11,Active,664
16844,1291,9,2,316000,12.63,2,Active,488
16845,1488,11,3,832000,8.94,2,Active,434
16846,1161,5,2,365000,10.82,2,Closed,429
16847,1161,6,3,475000,8.27,3,Active,577
16848,1078,8,1,1582000,8.66,13,Active,447
16849,1038,15,4,482000,9.1,7,Closed,139
16850,1394,16,2,305000,13.16,2,Active,42
16851,1441,18,1,1198000,7.49,11,Active,236
16852,1028,12,4,289000,11.76,5,Active,348
16853,1462,23,5,832000,12.56,6,Closed,198
16854,1100,4,2,789000,11.94,1,Closed,62
16855,1294,25,3,686000,7.78,1,Active,1058
16856,1400,22,3,283000,8.5,3,Active,1017
16857,1124,16,5,396000,11.56,5,Closed,373
16858,1405,23,1,3311000,8.25,11,Active,822
16859,1092,11,3,645000,9.2,5,Active,411
16860,1255,22,4,759000,10.04,6,Active,679
16861,1097,24,1,1580000,8.93,11,Active,221
16862,1006,22,2,283000,12.53,2,Default,575
16863,1169,7,2,964000,12.28,3,Active,987
16864,1383,24,5,663000,11.74,5,Active,554
16865,1271,15,4,449000,10.38,5,Active,761
16866,1108,17,1,928000,9.39,12,Closed,110
16867,1387,15,1,2186000,8.32,10,Active,197
16868,1299,10,4,477000,9.88,6,Active,884
16869,1047,4,4,284000,11.66,7,Active,949
16870,1099,22,1,1831000,8.47,11,Active,384
16871,1014,17,2,367000,13.44,2,Active,453
16872,1194,4,5,1330000,9.91,7,Active,107
16873,1157,22,1,624000,8.42,11,Active,5
16874,1388,23,2,295000,11.84,4,Active,137
16875,1154,22,3,610000,10.4,4,Closed,793
16876,1115,11,4,1084000,9.49,4,Active,166
16877,1396,4,3,1025000,8.58,3,Active,1089
16878,1258,12,2,427000,12.58,3,Active,415
16879,1145,23,6,239000,9.96,3,Active,380
16880,1291,10,1,2928000,8.6,12,Closed,197
16881,1010,14,2,281000,11.7,4,Active,596
16882,1368,18,2,327000,12.26,3,Active,152
16883,1214,6,1,1578000,8.43,10,Active,701
16884,1233,5,2,308000,13.88,2,Active,723
16885,1171,2,1,2455000,8.85,9,Closed,28
16886,1021,25,2,290000,11.17,4,Active,1084
16887,1015,13,2,891000,11.81,5,Default,94
16888,1419,23,4,513000,9.67,4,Active,999
16889,1368,14,6,156000,9.88,2,Active,847
16890,1126,3,1,1842000,9.56,11,Closed,114
16891,1341,23,6,203000,9.98,1,Active,841
16892,1341,11,6,337000,10.37,3,Active,257
16893,1213,22,1,1267000,8.95,8,Closed,13
16894,1188,23,5,1401000,12.74,6,Active,740
16895,1172,4,3,643000,9.14,4,Active,554
16896,1480,13,5,1706000,11.9,8,Closed,35
16897,1247,8,6,192000,10.43,4,Active,549
16898,1005,8,5,471000,11.73,7,Default,250
16899,1231,23,2,977000,11.87,2,Active,1044
16900,1201,13,3,846000,9.85,4,Active,247
16901,1373,23,2,304000,11.87,1,Active,825
16902,1402,10,2,532000,13.18,3,Active,128
16903,1149,13,1,1854000,9.1,13,Closed,634
16904,1072,13,2,514000,12.97,4,Active,374
16905,1492,24,4,743000,9.97,5,Active,923
16906,1500,17,5,581000,10.64,9,Active,993
16907,1226,6,6,128000,10.94,1,Active,594
16908,1074,2,1,1426000,7.3,10,Active,64
16909,1307,17,3,1440000,11.17,5,Active,1030
16910,1169,12,3,611000,9.73,4,Active,799
16911,1249,23,1,1735000,8.56,12,Active,599
16912,1280,6,2,482000,12.5,1,Active,157
16913,1488,5,2,347000,11.59,4,Active,387
16914,1152,5,6,435000,10.3,3,Active,871
16915,1224,25,6,129000,10.93,2,Closed,148
16916,1225,9,5,1531000,10.28,5,Active,720
16917,1038,22,2,372000,11.26,5,Active,1082
16918,1044,3,1,2026000,8.09,10,Active,57
16919,1185,23,5,886000,10.91,4,Closed,71
16920,1499,20,1,1614000,8.14,12,Active,497
16921,1443,5,2,352000,12.94,4,Closed,260
16922,1241,7,1,1893000,8.62,9,Active,1058
16923,1418,12,6,261000,11.94,1,Active,705
16924,1331,7,1,1245000,10.23,10,Active,429
16925,1351,10,1,1127000,8.05,12,Active,142
16926,1210,8,4,606000,9.16,5,Active,254
16927,1023,17,1,2210000,7.64,13,Closed,776
16928,1124,5,6,79000,10.36,1,Active,316
16929,1086,15,1,3097000,9.1,9,Closed,351
16930,1043,9,5,865000,10.39,9,Active,42
16931,1466,23,3,1196000,9.27,3,Active,402
16932,1040,11,3,634000,8.86,4,Active,391
16933,1303,13,5,1321000,10.76,7,Closed,388
16934,1169,18,2,162000,12.58,1,Active,991
16935,1175,17,2,240000,13.23,2,Active,178
16936,1487,24,1,1158000,8.85,10,Active,754
16937,1020,9,1,1756000,6.82,8,Active,813
16938,1461,10,4,317000,10.51,5,Closed,479
16939,1109,5,1,742000,8.99,13,Active,558
16940,1193,11,2,122000,12.08,3,Closed,438
16941,1244,22,2,353000,12.25,4,Active,1029
16942,1324,15,3,472000,9.7,4,Active,778
16943,1280,2,1,3698000,8.25,10,Active,110
16944,1228,21,5,1720000,10.83,7,Active,519
16945,1036,20,1,2660000,9.78,10,Closed,314
16946,1045,24,4,220000,10.03,5,Active,815
16947,1386,24,5,572000,10.6,8,Active,860
16948,1028,14,1,1120000,9.06,12,Active,159
16949,1154,5,4,454000,10.33,5,Active,1001
16950,1023,24,3,571000,9.54,5,Closed,155
16951,1207,6,5,841000,11.65,7,Closed,925
16952,1420,22,2,324000,12.15,4,Active,394
16953,1091,15,1,1257000,8.7,8,Active,1096
16954,1390,4,5,833000,10.02,6,Active,649
16955,1419,10,4,869000,10.6,5,Active,872
16956,1359,19,1,2746000,8.51,11,Active,858
16957,1038,9,6,365000,9.79,2,Closed,101
16958,1419,21,6,754000,10.71,4,Active,578
16959,1228,10,2,380000,12.68,2,Default,959
16960,1202,4,1,1638000,9.18,9,Active,754
16961,1350,22,2,157000,13.42,3,Closed,272
16962,1309,4,5,479000,11.7,7,Active,1062
16963,1489,6,1,2058000,8.55,10,Active,695
16964,1254,8,3,478000,9.45,4,Active,149
16965,1038,16,4,187000,9.45,4,Active,639
16966,1221,8,1,916000,7.68,8,Active,932
16967,1500,16,2,446000,12.0,3,Default,298
16968,1187,6,1,2002000,8.19,12,Closed,71
16969,1043,17,2,332000,12.0,3,Active,597
16970,1359,1,2,955000,12.32,3,Active,650
16971,1114,19,1,1393000,8.35,12,Active,277
16972,1260,18,5,1094000,11.39,6,Active,976
16973,1005,17,2,405000,12.71,4,Active,575
16974,1068,17,3,485000,8.89,3,Active,89
16975,1228,12,4,1324000,9.09,7,Active,77
16976,1123,12,1,1742000,8.03,12,Active,119
16977,1173,6,1,1230000,6.97,9,Active,818
16978,1336,7,1,1350000,9.32,12,Active,283
16979,1153,8,1,1580000,8.57,10,Active,229
16980,1462,3,4,759000,11.33,8,Default,414
16981,1267,17,4,550000,11.0,3,Closed,123
16982,1157,21,5,634000,11.06,5,Closed,30
16983,1162,8,4,472000,9.27,7,Closed,18
16984,1214,11,1,1120000,8.22,11,Closed,23
16985,1398,20,2,175000,13.67,1,Active,1062
16986,1376,18,1,4663000,8.86,13,Active,968
16987,1408,16,1,885000,7.51,11,Active,460
16988,1443,25,2,111000,11.9,2,Closed,74
16989,1423,13,2,285000,13.56,4,Active,583
16990,1026,9,2,135000,12.98,3,Active,273
16991,1427,19,1,1926000,8.81,10,Default,948
16992,1292,7,3,464000,10.27,5,Closed,7
16993,1423,17,1,1745000,7.57,10,Active,728
16994,1189,8,2,161000,11.71,3,Active,501
